gorgiasdomain,executionid,timestamp,summarize_question,automated,processed_question,cluster,summary_question
ekster,f5fa70cc-c43d-49b1-83af-a118f2c583b8,2024-06-06T17:01:39.085999,"""How do I get a refund for both orders since all the products have been defective?""",True,get refund orders since products defective,2,What are the steps to return an item and get a refund for a recent order?
ekster,a19ffeea-b65b-48ba-bb64-1fed3f4fdaa3,2024-06-06T16:52:54.680999,"""Can the delivery of my package be expedited to arrive before the estimated delivery date?""",True,delivery package expedited arrive estimated delivery date,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,b9410fa0-5fe0-4380-b4e4-7867649edd97,2024-06-06T16:34:15.983999,"""Why hasn't my package been delivered when the carrier indicates delivery?""",True,package delivered carrier indicates delivery,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,b9410fa0-5fe0-4380-b4e4-7867649edd97,2024-06-06T16:34:15.983999,"""Can you assist me in potentially locating my package or providing a refund or replacement?""",True,assist potentially locating package providing refund replacement,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,19b71ccc-dad1-4f31-8883-bb72d35d44eb,2024-06-06T15:47:24.948999,"""Why was there a delay in shipping my order?""",True,delay shipping order,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,6cc0812b-0134-43f0-82be-6e7ca8809c61,2024-06-06T15:43:18.913000,"""Will the warranty cover issues with the glue coming undone on a wallet?""",False,warranty cover issues glue coming undone wallet,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,6cc0812b-0134-43f0-82be-6e7ca8809c61,2024-06-06T15:43:18.913000,"""Is returning the wallet necessary for a warranty claim?""",False,returning wallet necessary warranty claim,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,6cc0812b-0134-43f0-82be-6e7ca8809c61,2024-06-06T15:43:18.913000,"""Does the product's warranty cover quick deterioration of the glue?""",False,product warranty cover quick deterioration glue,0,How can I successfully process a warranty claim or return for a defective product?
ekster,d8d243ac-cf19-4e2e-a074-ef1942402197,2024-06-06T15:41:32.512000,"""Why was there a shipping delay on my order?""",True,shipping delay order,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,fcc10b0a-30d2-4443-a26d-6e41b4baf2cf,2024-06-06T15:41:13.453999,"""Can you provide an update on the delivery status of my item?""",True,provide update delivery status item,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,b1950b0f-9d40-4bb9-8a3a-d370575567b5,2024-06-06T15:41:01.507999,"""When is my order going to ship?""",False,order going ship,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,06fe0bfa-ad56-42ed-a995-3d7a1924c18a,2024-06-06T15:40:52.051000,"""Why has there been no response to my requests about my card holder issue?""",True,response requests card holder issue,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,629b56ff-0e1a-4a90-ad1a-79a33cb295a7,2024-06-06T15:33:24.782999,"""Can I change the color of my cardholder to graphite?""",False,change color cardholder graphite,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,1e3b96d1-bda7-4e5d-8924-a19011cfbce4,2024-06-06T15:28:56.032000,"""When will my replacement product be shipped?""",False,replacement product shipped,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,1e3b96d1-bda7-4e5d-8924-a19011cfbce4,2024-06-06T15:28:56.032000,"""Can you confirm if I need to return the original item to receive my replacement?""",False,confirm need return original item receive replacement,2,What are the steps to return an item and get a refund for a recent order?
ekster,1e3b96d1-bda7-4e5d-8924-a19011cfbce4,2024-06-06T15:28:56.032000,"""If the original item is needed for return, can I cancel the order and get a refund?""",False,original item needed return cancel order get refund,2,What are the steps to return an item and get a refund for a recent order?
ekster,31c9e6b0-56c5-4995-b1a2-da9093119422,2024-06-06T15:23:53.635999,"""Why isn't the tracker card included in my updated order when I was still charged for it?""",False,tracker card included updated order still charged,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,7e485872-279a-4c9b-b41d-bee345fecb1a,2024-06-06T15:16:50.492000,"""When will my replacement product be shipped?""",True,replacement product shipped,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,f6a6720b-7cf5-4942-bf2f-e859952febcf,2024-06-06T15:13:45.974999,"""Why hasn't the tracking information for my order updated after the given timeframe?""",False,tracking information order updated given timeframe,7,What should I do if my tracking number shows the order as delivered but I haven't received it?
ekster,251c5886-b001-489a-85d7-7585b3ccd821,2024-06-06T15:06:33.098999,"""Why did my promo code not provide the expected 40% discount on my first order?""",False,promo code provide expected 40 discount first order,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,251c5886-b001-489a-85d7-7585b3ccd821,2024-06-06T15:06:33.098999,"""Can you confirm if the 'Laowhy86' YouTube promo code has specific conditions or product exclusions that prevented me from receiving the advertised 40% discount?""",False,confirm youtube promo code specific conditions product exclusions prevented receiving advertised 40 discount,6,How can customers address issues with applying promotional codes and canceling orders?
ekster,8e5ee704-ffae-4c0e-89aa-cb11c588921e,2024-06-06T15:00:10.502000,"""Do I need to send back a broken Chipolo device, and can I get a label for the return?""",True,need send back broken chipolo device get label return,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,5cf74ddf-c74f-4c0d-b425-0a68b653f07e,2024-06-06T14:59:36.575000,"""Can you provide an invoice in PDF format for customs clearance that meets the specific requirements?""",False,provide invoice pdf format customs clearance meets specific requirements,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,ea6189d9-c625-4a67-9474-c26e4f7c552d,2024-06-06T14:50:24.924000,"""How can I update the billing information for my recent order?""",False,update billing information recent order,5,How can I update or correct shipping and billing addresses for recent orders?
ekster,92d4c75f-e94b-48a2-b917-38ebe6082145,2024-06-06T14:46:05.476000,"""What can be done about the broken plastic mechanism in my recently purchased wallet?""",True,done broken plastic mechanism recently purchased wallet,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,727c1dda-54d3-4b98-9ad7-8ef56cfe7bae,2024-06-06T14:38:46.913000,"""Can my order be canceled due to a change of mind?""",False,order canceled due change mind,6,How can customers address issues with applying promotional codes and canceling orders?
ekster,dc5db442-1b97-4e3a-a190-06229cc2a305,2024-06-06T14:38:05.417000,"""Why didn't I receive a 50% discount when I applied a promotional code from a YouTuber?""",True,receive 50 discount applied promotional code youtuber,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,dc5db442-1b97-4e3a-a190-06229cc2a305,2024-06-06T14:38:05.417000,"""Why was the advertised 40% discount not applied to my first order?""",True,advertised 40 discount applied first order,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,915e714e-dd58-4a08-8d29-68b8ba9cd916,2024-06-06T14:30:14.605000,"""How can I fix an Ekster wallet that's causing cards to easily slide out from the rear slot?""",True,fix ekster wallet causing cards easily slide rear slot,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,915e714e-dd58-4a08-8d29-68b8ba9cd916,2024-06-06T14:30:14.605000,"""Is it normal for an Ekster wallet to lose tightness in the card slots after three years of use?""",True,normal ekster wallet lose tightness card slots three years use,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,5ea8bc1d-25fc-4f07-b949-ae97054edc6f,2024-06-06T14:16:33.305999,"""How do I replace a broken band on my wallet?""",True,replace broken band wallet,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,ab968f12-e440-47cb-b36a-4b15e4ec70ec,2024-06-06T14:09:55.148000,"""Why do the cards easily slide out of my new Ekster wallet's card compartment?""",True,cards easily slide new ekster wallet card compartment,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,3ca36255-2670-4841-a662-60c5272e4ad4,2024-06-06T13:59:10.993000,"""How can I correct my email address on the receipt?""",False,correct email address receipt,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,917cd92f-227b-4652-8275-0b38f1d4190b,2024-06-06T13:52:05.303999,"""Why is my shipment status not updating and when can I expect to receive my wallet?""",False,shipment status updating expect receive wallet,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,3de6eda9-1c36-4c3f-b142-b1a5652406e3,2024-06-06T13:42:06.109999,"""Are you considering increasing your product range to include items like cufflinks and tie clips?""",False,considering increasing product range include items like cufflinks tie clips,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,d34c3604-c6fc-4023-b6c0-ef56d53e73f6,2024-06-06T13:29:24.489000,"""Can I return the separate tracker card since I received one with my limited edition bundle?""",False,return separate tracker card since received one limited edition bundle,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,0272e948-9416-419a-bba8-374eb7e048b3,2024-06-06T13:17:57.828999,"""What does this specific screen in the exchange portal mean?""",True,specific screen exchange portal mean,0,How can I successfully process a warranty claim or return for a defective product?
ekster,92d44074-669d-4725-9a63-653ecf6892d7,2024-06-06T13:12:58.719000,"""Why was I not eligible for the lower price and free gift with my recent purchase when it's available online today?""",True,eligible lower price free gift recent purchase available online today,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,decdc24f-0043-45e8-9bc8-45af5f2416d2,2024-06-06T13:00:13.483000,"""How do I set up an exchange for the wallet I received?""",True,set exchange wallet received,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,8dd35ce7-31fe-46d0-8ed8-5c15d9ed8b6b,2024-06-06T12:45:21.559999,"""How can I get assistance for a defective product when the returns portal says I'm not eligible for a return?""",False,get assistance defective product returns portal says eligible return,0,How can I successfully process a warranty claim or return for a defective product?
ekster,8dd35ce7-31fe-46d0-8ed8-5c15d9ed8b6b,2024-06-06T12:45:21.559999,"""What steps should I take if the returns portal denies my warranty claim?""",False,steps take returns portal denies warranty claim,0,How can I successfully process a warranty claim or return for a defective product?
ekster,8ab9baac-ee27-44d0-a622-e751f941b6b0,2024-06-06T12:38:22.576999,"""How can I resolve an issue with a product I purchased that, according to the website, isn't eligible for return?""",True,resolve issue product purchased according website eligible return,0,How can I successfully process a warranty claim or return for a defective product?
ekster,28f202e5-09b4-4de6-af3d-32cd4fddb20c,2024-06-06T12:38:10.578000,"""Can I get a new discount code since the old one is not working after I canceled my order?""",True,get new discount code since old one working canceled order,6,How can customers address issues with applying promotional codes and canceling orders?
ekster,3bdc7d22-b35e-43b8-88eb-1daf2b6e302e,2024-06-06T12:35:27.325000,"""Why did my package go to my state and then leave again?""",False,package go state leave,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,c43cccf3-1c4c-4cb0-870d-f1c742d47af9,2024-06-06T12:10:35.013999,"""How can I update the shipping address for my order?""",False,update shipping address order,5,How can I update or correct shipping and billing addresses for recent orders?
ekster,8dcec1f2-76f4-41a6-9981-75c992fcd347,2024-06-06T11:57:43.118999,"""What can I do about my wallet purchased in February 2023 that doesn't securely hold credit cards unless it's filled to max capacity?""",True,wallet purchased february 2023 securely hold credit cards unless filled max capacity,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,8d6e33f6-76bb-4646-9c56-f2c638c8440c,2024-06-06T11:47:55.183000,"""How can I get assistance with a faulty product that should be under warranty?""",False,get assistance faulty product warranty,0,How can I successfully process a warranty claim or return for a defective product?
ekster,28ee1401-eeaa-4e01-9771-138b700f71d3,2024-06-06T11:45:32.677000,"""Can I purchase a new band for my wallet if the warranty has expired?""",True,purchase new band wallet warranty expired,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,28ee1401-eeaa-4e01-9771-138b700f71d3,2024-06-06T11:45:32.677000,"""How can I obtain a replacement band if I purchased the wallet from Amazon Japan and am not an Ekster+ loyalty program member?""",True,obtain replacement band purchased wallet amazon japan loyalty program member,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,28ee1401-eeaa-4e01-9771-138b700f71d3,2024-06-06T11:45:32.677000,"""What are the steps I need to follow to place a new order for a replacement band?""",True,steps need follow place new order replacement band,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,87ea6ef5-30e4-41a1-9132-025d4a3c8c3d,2024-06-06T11:35:04.588999,"""How can I get my tracker card fixed or replaced?""",True,get tracker card fixed replaced,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,87ea6ef5-30e4-41a1-9132-025d4a3c8c3d,2024-06-06T11:35:04.588999,"""What details are needed to resolve a hardware issue with my tracker card?""",True,details needed resolve hardware issue tracker card,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,97cbe5b8-7319-49e3-ac40-e4154abd1b34,2024-06-06T11:34:10.687000,"""Can I purchase a replacement band for my Elster wallet?""",True,purchase replacement band elster wallet,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,92455495-8bef-4741-a0e0-1848656320b5,2024-06-06T11:23:23.046999,"""Why is my tracker card not working despite charging it and updating the app?""",True,tracker card working despite charging updating app,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,c4725083-896e-4e26-8707-c4ce324303c2,2024-06-06T10:49:23.607000,"""Why has my account been charged twice without order confirmation?""",False,account charged twice without order confirmation,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,2dc7f5ba-04c3-430b-bd5c-199f8405754b,2024-06-06T09:22:45.496000,"""Can I exchange an item I just bought for another item of the same price before it ships?""",True,exchange item bought another item price ships,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,7a03f4d9-e736-45f6-8b9d-84e5e78a68d0,2024-06-06T08:55:22.996999,"""How can I exchange my faulty wallet that is not securely holding cards as expected?""",False,exchange faulty wallet securely holding cards expected,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,7a03f4d9-e736-45f6-8b9d-84e5e78a68d0,2024-06-06T08:55:22.996999,"""What is the next step in the warranty claim process for my wallet that seems to have a defect?""",False,next step warranty claim process wallet seems defect,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,d9abe1fb-62b2-4744-8a09-1ab1e9fa71b6,2024-06-06T08:30:15.020999,"""Can I purchase a replacement band for my Elster wallet?""",True,purchase replacement band elster wallet,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,a6565f7a-cc4b-4b7a-9f2b-7580e994a0bb,2024-06-06T08:21:36.571000,"""How can I exchange a faulty wallet that I recently purchased?""",True,exchange faulty wallet recently purchased,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,799bebd3-bb25-4fed-90b2-652c20a08139,2024-06-06T07:49:18.267999,"""How can I cancel my order that has not yet shipped?""",False,cancel order yet shipped,6,How can customers address issues with applying promotional codes and canceling orders?
ekster,2d4ad3d6-3d39-43d2-97a3-da0b19459d2f,2024-06-06T07:45:37.707999,"""Why hasn't my order been shipped yet?""",True,order shipped yet,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,2d4ad3d6-3d39-43d2-97a3-da0b19459d2f,2024-06-06T07:45:37.707999,"""What is being engraved on my order when I did not request engraving?""",True,engraved order request engraving,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,2d4ad3d6-3d39-43d2-97a3-da0b19459d2f,2024-06-06T07:45:37.707999,"""When will I receive my order's tracking number?""",True,receive order tracking number,7,What should I do if my tracking number shows the order as delivered but I haven't received it?
ekster,7b07b4d1-d35a-4ce9-8f02-3def720f75a9,2024-06-06T07:37:30.641000,"""Why hasn't my order been shipped within the stated 1-2 business days?""",True,order shipped within stated business days,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,66867620-7fe0-4c46-9a2f-5c900db49b59,2024-06-06T06:32:51.319000,"""When will I receive my order and tracking details?""",False,receive order tracking details,7,What should I do if my tracking number shows the order as delivered but I haven't received it?
ekster,d277e7df-9b51-4d6c-bf28-9ac9b5e8ba10,2024-06-06T06:25:30.657999,"""What is the status of my order that has not shipped despite paying for priority shipping?""",False,status order shipped despite paying priority shipping,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,9790b914-30d8-4ec1-9438-eaa263a9a5fe,2024-06-06T06:00:24.467000,"""Why was my email not delivered to the intended recipient?""",False,email delivered intended recipient,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,584887dc-7a51-49fb-a3bc-51ee1e28b1e8,2024-06-06T04:52:53.233999,"""Is the tracker card discreet when combined with the product?""",True,tracker card discreet combined product,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,a2e31a94-ce0f-42f4-9f0a-a75549cbafb2,2024-06-06T03:26:24.588999,"""Has the Ekster support team received and reviewed the issue with my wallet as detailed in the video I sent via WeTransfer?""",False,ekster support team received reviewed issue wallet detailed video sent via wetransfer,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,4721d1d5-f831-4be8-96de-d543cdfe9092,2024-06-06T03:24:26.076999,"""Why have the cards started falling out of my Ekster wallet?""",True,cards started falling ekster wallet,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,6c82f1a2-b020-4c6c-96a0-be98de8422eb,2024-06-06T03:16:53.940000,"""Can a replacement for a defective Chipolo tracker that won't hold a charge be sent to me?""",False,replacement defective chipolo tracker wo hold charge sent,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,6c82f1a2-b020-4c6c-96a0-be98de8422eb,2024-06-06T03:16:53.940000,"""What is the estimated time of arrival for the replacement tracker?""",False,estimated time arrival replacement tracker,7,What should I do if my tracking number shows the order as delivered but I haven't received it?
ekster,46996e44-f1c8-4488-8a0c-71e2eff25f45,2024-06-06T03:07:26.339999,"""How do I address the issue of my tracker cards not charging even after being left outside in the sun?""",True,address issue tracker cards charging even left outside sun,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,07994658-f211-44f9-afbe-d41a8e501680,2024-06-06T03:06:17.298000,"""How will you resolve the issue with the damaged items I received?""",True,resolve issue damaged items received,0,How can I successfully process a warranty claim or return for a defective product?
ekster,b80332be-b207-42ff-9e80-9bd98e15329c,2024-06-06T02:33:00.099999,"""How can I update the shipping address for my order that was shipped to the wrong address?""",True,update shipping address order shipped wrong address,5,How can I update or correct shipping and billing addresses for recent orders?
ekster,8f05dd99-d7a7-4666-91ac-4ea961fa5f23,2024-06-06T02:22:37.674999,"""How should I proceed with a warranty claim if I cannot upload a video showing the issue with the wallet on your website?""",False,proceed warranty claim upload video showing issue wallet website,0,How can I successfully process a warranty claim or return for a defective product?
ekster,13a45087-5367-404e-ac03-a820566d31a6,2024-06-06T00:49:52.059999,"""Is my tracker still under warranty?""",False,tracker still warranty,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,63b34645-7576-4518-b2d9-e8f3bdf3811b,2024-06-06T00:39:23.308000,"""Is my tracker still under warranty as it has stopped working?""",True,tracker still warranty stopped working,4,"How can customers resolve issues with Ekster and Chipolo tracker cards, including charging, connection, and warranty claims?"
ekster,bc1af388-73e9-48d5-8acf-89bee5fb9750,2024-06-06T00:22:16.769000,"""Why has the status of my order not changed for 3 days, and when can I expect to receive my item?""",True,status order changed 3 days expect receive item,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,9d7de37e-b63d-4a2b-90af-44cb9ee03e25,2024-06-06T00:22:10.246999,"""How can I successfully return an item and get a refund to my original payment method?""",False,successfully return item get refund original payment method,2,What are the steps to return an item and get a refund for a recent order?
ekster,5a72c65b-1649-4208-bf2c-d01a83996a21,2024-06-06T00:21:45.489000,"""How do I return an item I received by mistake?""",True,return item received mistake,2,What are the steps to return an item and get a refund for a recent order?
ekster,b3e3106d-7208-4815-8a5f-d1355a62cce9,2024-06-06T00:07:11.374000,"""How do I get a return label for my recent purchase?""",False,get return label recent purchase,2,What are the steps to return an item and get a refund for a recent order?
ekster,b3fdf109-9cfb-4e0c-b5b9-357362de022f,2024-06-06T00:01:24.651000,"""How can I update the shipping address for my recent order?""",False,update shipping address recent order,5,How can I update or correct shipping and billing addresses for recent orders?
ekster,b4eda798-09ee-4934-9411-19f945725993,2024-06-05T23:22:17.250000,"""Is the rest of my order coming, or is the refund final?""",False,rest order coming refund final,2,What are the steps to return an item and get a refund for a recent order?
ekster,b4eda798-09ee-4934-9411-19f945725993,2024-06-05T23:22:17.250000,"""Can I reorder the items I wanted?""",False,reorder items wanted,2,What are the steps to return an item and get a refund for a recent order?
ekster,b4eda798-09ee-4934-9411-19f945725993,2024-06-05T23:22:17.250000,"""Is it okay for me to buy and resell your products?""",False,okay buy resell products,0,How can I successfully process a warranty claim or return for a defective product?
ekster,8698ae33-37f7-40f8-ac10-e161c5561fb1,2024-06-05T23:09:44.187999,"""Why does the backplate I received with my card wallet not have a thumb notch like the one shown on your website?""",False,backplate received card wallet thumb notch like one shown website,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,7911ba22-b4ac-454e-baf4-d0219b820952,2024-06-05T22:51:40.785000,"""Can the name be personalized on a wallet after placing the order?""",False,name personalized wallet placing order,1,How can I resolve issues with incorrect or incomplete wallet orders and unwanted emails?
ekster,87fa5554-a511-4236-a8cc-110df69c79a8,2024-06-05T22:01:52.115000,"""Where is my order that was supposed to be delivered?""",False,order supposed delivered,9,"How can I check the status or modify my order, including delivery and promotional issues?"
ekster,87fa5554-a511-4236-a8cc-110df69c79a8,2024-06-05T22:01:52.115000,"""Can you assist with an order that shows as delivered but was never received?""",False,assist order shows delivered never received,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,87fa5554-a511-4236-a8cc-110df69c79a8,2024-06-05T22:01:52.115000,"""What should I do if the local carrier claims they never received my package to deliver?""",False,local carrier claims never received package deliver,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,be95355e-471b-454c-a9ea-3e74a8e059b4,2024-06-05T21:54:54.841000,"""What are the warranty options for an item received as a gift when I don't have the order number?""",True,warranty options item received gift order number,0,How can I successfully process a warranty claim or return for a defective product?
ekster,94eaf636-6170-4d6b-a20a-d54a1f64189d,2024-06-05T21:54:41.812000,"""What should I do if my package was supposed to be delivered but is missing?""",True,package supposed delivered missing,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,017870c3-6201-475a-96cf-0108be936e28,2024-06-05T21:28:37.727999,"""What should I do next since I can't provide a photo of the missing item because it never arrived?""",True,next since ca provide photo missing item never arrived,3,How can I get assistance with a missing or incorrectly delivered package?
ekster,635187a8-5cd3-463a-97fc-2337e2661b5c,2024-06-05T21:15:26.138999,"""Can you check why there hasn't been any movement on my order's tracking since the day it was shipped?""",True,check movement order tracking since day shipped,7,What should I do if my tracking number shows the order as delivered but I haven't received it?
ekster,7b273954-8350-4249-a963-4405b3458e4c,2024-06-05T21:14:59.039000,"""Can you check if my Tesla key card was accidentally returned with my order?""",False,check tesla key card accidentally returned order,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,115e1ec5-0961-490d-8eda-8bc27fc71dcd,2024-06-05T21:06:04.713999,"""How can I get a refund for a wallet that is coming apart at the seams after a few months?""",True,get refund wallet coming apart seams months,8,How do I get a replacement or repair for my malfunctioning or defective Ekster wallet?
ekster,a5031e97-7b4d-4a2f-a616-a7e3973dfb87,2024-06-05T20:46:57.009999,"""How do I get the return address for an item I want to return?""",False,get return address item want return,2,What are the steps to return an item and get a refund for a recent order?
ekster,a5031e97-7b4d-4a2f-a616-a7e3973dfb87,2024-06-05T20:46:57.009999,"""What is the cost of returning an item?""",False,cost returning item,2,What are the steps to return an item and get a refund for a recent order?
ekster,a5031e97-7b4d-4a2f-a616-a7e3973dfb87,2024-06-05T20:46:57.009999,"""Can you provide the return address since it's missing from the Return Portal?""",False,provide return address since missing return portal,2,What are the steps to return an item and get a refund for a recent order?
ekster,06ac5d30-f2ae-4b42-a7e7-1c3233cca5b9,2024-06-05T20:46:48.197999,"""What is the process for obtaining a refund for my defective product?""",False,process obtaining refund defective product,0,How can I successfully process a warranty claim or return for a defective product?
ekster,327d6dcb-d956-45d2-a054-c5ce44b45148,2024-06-05T20:43:17.914999,"""How can I update my shipping address for my order?""",True,update shipping address order,5,How can I update or correct shipping and billing addresses for recent orders?
ekster,b28f3e15-c2ed-472f-b7a8-e95c365a59c7,2024-06-05T20:43:08.200999,"""Why does the tracking indicate I attempted to pick up my wallet after post office hours when I didn't, and what can be done to locate my package?""",True,tracking indicate attempted pick wallet post office hours done locate package,3,How can I get assistance with a missing or incorrectly delivered package?
